,id,retweet_count,favorite_count,retweeted,language
1472,692187005137076224,768,2398,False,en
1473,692158366030913536,747,2030,False,en
1474,692142790915014657,366,1555,False,en
1475,692041934689402880,1178,3217,False,en
1476,692017291282812928,896,2743,False,en
1477,691820333922455552,1541,3763,False,en
1478,691793053716221953,3960,7705,False,en
1479,691756958957883396,923,2681,False,en
1480,691675652215414786,473,1849,False,en
1481,691483041324204033,520,2267,False,en
1482,691459709405118465,1062,3826,False,en
1483,691444869282295808,789,2497,False,en
1484,691416866452082688,7155,18342,False,en
1485,691321916024623104,622,2449,False,en
1486,691096613310316544,830,2831,False,en
1487,691090071332753408,317,1640,False,en
1488,690989312272396288,2697,5605,False,en
1489,690959652130045952,1150,3399,False,en
1490,690938899477221376,1810,3869,False,en
1491,690932576555528194,943,3108,False,en
1492,690735892932222976,1191,3588,False,en
1493,690728923253055490,484,2058,False,en
1494,690690673629138944,774,2213,False,en
1495,690649993829576704,256,1235,False,en
1496,690607260360429569,15,286,False,und
1497,690597161306841088,569,1840,False,en
1498,690400367696297985,423,1790,False,en
1499,690374419777196032,795,3068,False,en
1500,690360449368465409,824,2510,False,en
1501,690348396616552449,481,1415,False,en
1502,690248561355657216,387,1593,False,en
1503,690021994562220032,963,2655,False,en
1504,690015576308211712,684,2363,False,en
1505,690005060500217858,1583,3479,False,en
1506,689999384604450816,340,1342,False,en
1507,689993469801164801,422,1383,False,en
1508,689977555533848577,422,1300,False,en
1509,689905486972461056,649,2330,False,en
1510,689877686181715968,1090,2871,False,en
1511,689835978131935233,706,2064,False,en
1512,689661964914655233,880,3076,False,en
1513,689659372465688576,3607,9813,False,en
1514,689623661272240129,599,2105,False,en
1515,689599056876867584,5177,11056,False,en
1516,689557536375177216,425,1957,False,en
1517,689517482558820352,1337,3223,False,en
1518,689289219123089408,876,2135,False,en
1519,689283819090870273,1033,3093,False,en
1520,689280876073582592,661,1874,False,en
1521,689275259254616065,233,1090,False,en
1522,689255633275777024,1011,2424,False,en
1523,689154315265683456,926,2928,False,en
1524,689143371370250240,468,1919,False,en
1525,688916208532455424,805,2568,False,en
1526,688908934925697024,721,1995,False,en
1527,688898160958271489,734,1986,False,en
1528,688894073864884227,642,2130,False,en
1529,688828561667567616,342,1307,False,en
1530,688804835492233216,176,914,False,en
1531,688789766343622656,624,2107,False,en
1532,688547210804498433,657,2458,False,en
1533,688519176466644993,685,2205,False,en
1534,688385280030670848,4197,8779,False,en
1535,688211956440801280,784,2130,False,en
1536,688179443353796608,548,2025,False,en
1537,688116655151435777,725,2682,False,en
1538,688064179421470721,338,1644,False,en
1539,687841446767013888,2335,5163,False,en
1540,687826841265172480,1048,2599,False,en
1541,687818504314159109,895,2347,False,en
1542,687807801670897665,672,2257,False,en
1543,687732144991551489,619,1668,False,en
1544,687704180304273409,786,2305,False,en
1545,687664829264453632,482,1841,False,en
1546,687494652870668288,541,1806,False,en
1547,687480748861947905,225,1518,False,en
1548,687476254459715584,500,1880,False,en
1549,687460506001633280,507,1959,False,en
1550,687399393394311168,578,1801,False,en
1551,687317306314240000,8610,19107,False,en
1552,687312378585812992,1777,4135,False,en
1553,687127927494963200,2114,5132,False,en
1554,687124485711986689,475,2074,False,en
1555,687109925361856513,2309,5517,False,en
1556,687102708889812993,902,2217,False,en
1557,687096057537363968,570,2130,False,en
1558,686947101016735744,2995,8191,False,en
1559,686760001961103360,1301,3328,False,en
1560,686749460672679938,1356,3286,False,en
1561,686730991906516992,1132,3917,False,en
1562,686683045143953408,757,2679,False,en
1563,686618349602762752,1274,3509,False,en
1564,686606069955735556,509,1798,False,en
1565,686394059078897668,646,1645,False,en
1566,686386521809772549,826,3082,False,en
1567,686377065986265092,530,2104,False,en
1568,686358356425093120,616,2054,False,en
1569,686286779679375361,1573,3825,False,en
1570,686050296934563840,682,2110,False,en
1571,686035780142297088,111,1091,False,en
1572,686034024800862208,1070,2923,False,en
1573,686007916130873345,379,2345,False,en
1574,686003207160610816,580,1733,False,en
1575,685973236358713344,488,1985,False,en
1576,685943807276412928,553,1544,False,en
1577,685906723014619143,2679,7087,False,en
1578,685681090388975616,115,1938,False,en
1579,685667379192414208,524,2233,False,en
1580,685663452032069632,1373,3055,False,en
1581,685641971164143616,713,2765,False,en
1582,685547936038666240,14563,31186,False,en
1583,685532292383666176,1083,2882,False,en
1584,685325112850124800,3707,8914,False,en
1585,685321586178670592,592,2507,False,en
1586,685315239903100929,972,3122,False,en
1587,685307451701334016,412,1974,False,en
1588,685268753634967552,1116,2933,False,en
1589,685198997565345792,617,2212,False,en
1590,685169283572338688,1332,3895,False,en
1591,684969860808454144,343,2267,False,en
1592,684959798585110529,2921,6439,False,en
1593,684940049151070208,972,3037,False,en
1594,684926975086034944,436,3320,False,en
1595,684914660081053696,1363,3318,False,en
1596,684902183876321280,491,1772,False,en
1597,684880619965411328,752,1984,False,en
1598,684830982659280897,20338,33194,False,en
1599,684800227459624960,937,2585,False,en
1600,684594889858887680,3281,8431,False,en
1601,684588130326986752,1324,3896,False,en
1602,684567543613382656,1136,2842,False,en
1603,684538444857667585,886,2501,False,en
1604,684481074559381504,1111,3677,False,en
1605,684460069371654144,523,1871,False,en
1606,684241637099323392,3059,7687,False,en
1607,684225744407494656,191,1179,False,en
1608,684222868335505415,1270,3624,False,en
1609,684200372118904832,978,2036,False,en
1610,684195085588783105,475,1806,False,en
1611,684188786104872960,1090,3318,False,en
1612,684177701129875456,617,1912,False,en
1613,684147889187209216,1417,2830,False,en
1614,684122891630342144,441,1903,False,en
1615,684097758874210310,1339,3900,False,en
1616,683857920510050305,1052,3615,False,en
1617,683852578183077888,325,1841,False,en
1618,683849932751646720,883,2471,False,en
1619,683834909291606017,1053,2493,False,en
1620,683828599284170753,996,2661,False,en
1621,683773439333797890,1258,3163,False,en
1622,683742671509258241,3110,6114,False,en
1623,683515932363329536,2704,6958,False,en
1624,683498322573824003,910,3014,False,en
1625,683481228088049664,937,2534,False,en
1626,683462770029932544,636,2296,False,en
1627,683449695444799489,1501,3670,False,en
1628,683391852557561860,2245,7243,False,en
1629,683357973142474752,854,2745,False,en
1630,683142553609318400,981,2717,False,en
1631,683111407806746624,848,3225,False,en
1632,683098815881154561,612,2057,False,nl
1633,683078886620553216,532,1899,False,en
1634,683030066213818368,696,2041,False,en
1635,682962037429899265,15334,34700,False,en
1636,682808988178739200,158,1686,False,en
1637,682788441537560576,1047,2347,False,en
1638,682750546109968385,409,1438,False,en
1639,682697186228989953,342,1248,False,in
1640,682662431982772225,1014,2888,False,en
1641,682638830361513985,557,1957,False,en
1642,682429480204398592,1081,3252,False,en
1643,682406705142087680,1638,7158,False,en
1644,682393905736888321,618,2121,False,en
1645,682389078323662849,441,1586,False,en
1646,682303737705140231,914,2900,False,en
1647,682259524040966145,1113,3914,False,en
1648,682242692827447297,1075,3055,False,en
1649,682088079302213632,9180,17227,False,en
1650,682059653698686977,1574,4664,False,en
1651,682047327939461121,878,3033,False,en
1652,682032003584274432,1863,6220,False,en
1653,682003177596559360,1412,2948,False,en
1654,681981167097122816,956,2655,False,en
1655,681891461017812993,767,2334,False,en
1656,681694085539872773,3803,12131,False,en
1657,681679526984871937,414,1676,False,en
1658,681654059175129088,844,2481,False,en
1659,681610798867845120,435,1790,False,en
1660,681579835668455424,1212,3348,False,en
1661,681523177663676416,5368,13484,False,en
1662,681340665377193984,253,1555,False,en
1663,681339448655802368,3810,8799,False,en
1664,681320187870711809,690,2496,False,en
1665,681302363064414209,1693,3712,False,en
1666,681297372102656000,886,3043,False,en
1667,681281657291280384,1026,3056,False,en
1668,681261549936340994,247,1371,False,en
1669,681242418453299201,490,1403,False,en
1670,681231109724700672,457,2284,False,en
1671,681193455364796417,1382,3496,False,en
1672,680970795137544192,608,2279,False,en
1673,680959110691590145,1865,4342,False,en
1674,680940246314430465,969,3016,False,en
1675,680934982542561280,408,1973,False,en
1676,680913438424612864,579,2278,False,en
1677,680889648562991104,346,1663,False,en
1678,680836378243002368,1236,3263,False,en
1679,680805554198020098,625,2031,False,en
1680,680801747103793152,763,2246,False,en
1681,680798457301471234,963,2677,False,en
1682,680609293079592961,651,2481,False,en
1683,680583894916304897,1231,3417,False,en
1684,680497766108381184,1793,3987,False,en
1685,680494726643068929,452,1621,False,en
1686,680473011644985345,703,2401,False,en
1687,680440374763077632,466,1365,False,en
1688,680221482581123072,275,1409,False,en
1689,680206703334408192,1087,2678,False,en
1690,680191257256136705,466,2030,False,en
1691,680176173301628928,1445,3671,False,en
1692,680161097740095489,690,2203,False,en
1693,680145970311643136,1623,3420,False,en
1694,680130881361686529,880,2165,False,en
1695,680115823365742593,851,2569,False,en
1696,680100725817409536,1294,3397,False,en
1697,680085611152338944,8417,12088,False,en
1698,680070545539371008,802,2444,False,en
1699,679877062409191424,603,1867,False,en
1700,679872969355714560,618,2078,False,en
1701,679862121895714818,575,2320,False,en
1702,679854723806179328,1147,2689,False,en
1703,679844490799091713,707,2249,False,en
1704,679828447187857408,13019,34107,False,en
1705,679777920601223168,1023,2933,False,en
1706,679736210798047232,737,1974,False,en
1707,679729593985699840,778,2048,False,en
1708,679722016581222400,440,1576,False,en
1709,679530280114372609,1948,4505,False,en
1710,679527802031484928,676,2487,False,en
1711,679511351870550016,1175,3159,False,en
1712,679503373272485890,1366,2988,False,en
1713,679475951516934144,602,1973,False,en
1714,679462823135686656,17458,29639,False,en
1715,679405845277462528,1107,2235,False,en
1716,679158373988876288,7464,19960,False,en
1717,679148763231985668,962,2634,False,en
1718,679132435750195208,1074,2794,False,en
1719,679111216690831360,2405,5587,False,en
1720,679062614270468097,7439,15911,False,en
1721,679047485189439488,607,2114,False,en
1722,679001094530465792,1133,2681,False,en
1723,678991772295516161,1068,2138,False,en
1724,678969228704284672,423,1541,False,en
1725,678800283649069056,841,2413,False,en
1726,678798276842360832,1070,3238,False,en
1727,678774928607469569,843,2642,False,en
1728,678767140346941444,1265,3310,False,en
1729,678764513869611008,434,1526,False,en
1730,678755239630127104,3033,6657,False,en
1731,678740035362037760,1540,3502,False,en
1732,678708137298427904,2259,5274,False,en
1733,678675843183484930,1358,2675,False,en
1734,678643457146150913,372,1931,False,en
1735,678446151570427904,1417,3758,False,en
1736,678424312106393600,2360,5125,False,en
1737,678410210315247616,1664,3953,False,en
1738,678399652199309312,29458,75348,False,en
1739,678396796259975168,388,1495,False,en
1740,678389028614488064,390,1751,False,en
1741,678380236862578688,837,2293,False,en
1742,678341075375947776,496,1620,False,en
1743,678334497360859136,231,1217,False,en
1744,678278586130948096,5660,10715,False,en
1745,678255464182861824,341,1489,False,en
1746,678023323247357953,349,1787,False,en
1747,678021115718029313,5816,12717,False,en
1748,677961670166224897,1571,3215,False,en
1749,677918531514703872,379,1254,False,en
1750,677895101218201600,1904,4505,False,en
1751,677716515794329600,902,2858,False,en
1752,677700003327029250,1332,3188,False,en
1753,677698403548192770,295,1153,False,en
1754,677687604918272002,780,2334,False,en
1755,677673981332312066,1389,3128,False,en
1756,677662372920729601,878,1831,False,en
1757,677644091929329666,747,1747,False,en
1758,677573743309385728,636,1994,False,en
1759,677565715327688705,425,1223,False,en
1760,677557565589463040,1061,2287,False,en
1761,677547928504967168,3406,6487,False,en
1762,677530072887205888,211,993,False,en
1763,677335745548390400,1612,2844,False,en
1764,677334615166730240,259,1263,False,en
1765,677331501395156992,216,1018,False,en
1766,677328882937298944,1398,3422,False,en
1767,677314812125323265,485,1550,False,en
1768,677301033169788928,369,1145,False,en
1769,677269281705472000,655,1846,False,en
1770,677228873407442944,1511,3317,False,en
1771,677187300187611136,841,2554,False,en
1772,676975532580409345,985,2595,False,en
1773,676957860086095872,745,2090,False,en
1774,676949632774234114,367,1227,False,en
1775,676948236477857792,795,2012,False,en
1776,676946864479084545,337,1618,False,en
1777,676942428000112642,686,1932,False,en
1778,676936541936185344,4569,11909,False,en
1779,676916996760600576,1675,2773,False,en
1780,676897532954456065,667,2103,False,en
1781,676864501615042560,651,1954,False,en
1782,676821958043033607,14239,21302,False,en
1783,676819651066732545,611,1698,False,en
1784,676811746707918848,396,1344,False,en
1785,676776431406465024,1858,4659,False,en
1786,676617503762681856,881,2691,False,en
1787,676613908052996102,184,1016,False,en
1788,676606785097199616,399,1773,False,en
1789,676603393314578432,355,1082,False,en
1790,676593408224403456,1974,4252,False,en
1791,676590572941893632,115,861,False,en
1792,676588346097852417,723,2143,False,en
1793,676582956622721024,253,1106,False,en
1794,676575501977128964,1031,2397,False,en
1795,676533798876651520,512,1750,False,en
1796,676496375194980353,485,1419,False,en
1797,676470639084101634,4311,10848,False,en
1798,676440007570247681,611,1609,False,en
1799,676430933382295552,314,1299,False,en
1800,676263575653122048,499,1949,False,en
1801,676237365392908289,258,1123,False,en
1802,676219687039057920,28499,71307,False,en
1803,676215927814406144,529,1617,False,en
1804,676191832485810177,951,2111,False,en
1805,676146341966438401,611,1798,False,en
1806,676121918416756736,1070,2015,False,en
1807,676101918813499392,1079,2643,False,en
1808,676098748976615425,1294,2765,False,en
1809,676089483918516224,405,1219,False,en
1810,675898130735476737,521,1499,False,en
1811,675891555769696257,783,1977,False,en
1812,675888385639251968,869,2198,False,en
1813,675878199931371520,1286,3877,False,en
1814,675870721063669760,519,1513,False,en
1815,675853064436391936,1178,2502,False,en
1816,675849018447167488,129,884,False,en
1817,675845657354215424,802,2108,False,en
1818,675822767435051008,488,1415,False,en
1819,675820929667219457,220,977,False,en
1820,675798442703122432,3142,9550,False,en
1821,675781562965868544,429,1498,False,en
1822,675740360753160193,307,1092,False,en
1823,675710890956750848,750,1738,False,en
1824,675707330206547968,626,1833,False,en
1825,675706639471788032,87,601,False,en
1826,675534494439489536,375,1706,False,en
1827,675531475945709568,346,1099,False,en
1828,675522403582218240,257,960,False,en
1829,675517828909424640,425,1196,False,en
1830,675501075957489664,5369,15950,False,en
1831,675497103322386432,1183,2900,False,en
1832,675489971617296384,543,1189,False,en
1833,675483430902214656,886,1705,False,en
1834,675432746517426176,527,1399,False,en
1835,675372240448454658,474,1562,False,en
1836,675362609739206656,204,977,False,en
1837,675354435921575936,15297,30136,False,en
1838,675349384339542016,2065,3627,False,en
1839,675334060156301312,1174,2550,False,en
1840,675166823650848770,1427,3273,False,en
1841,675153376133427200,2332,5754,False,en
1842,675149409102012420,1550,3443,False,en
1843,675147105808306176,207,868,False,en
1844,675146535592706048,264,1089,False,en
1845,675145476954566656,814,1966,False,en
1846,675135153782571009,427,1200,False,en
1847,675113801096802304,710,1790,False,en
1848,675111688094527488,223,885,False,en
1849,675109292475830276,1028,2589,False,en
1850,675047298674663426,288,967,False,en
1851,675015141583413248,1080,2493,False,en
1852,675006312288268288,206,897,False,en
1853,675003128568291329,424,1431,False,en
1854,674999807681908736,997,2053,False,en
1855,674805413498527744,326,787,False,en
1856,674800520222154752,779,2768,False,en
1857,674793399141146624,987,2292,False,en
1858,674790488185167872,226,1017,False,nl
1859,674788554665512960,188,738,False,en
1860,674781762103414784,1082,1847,False,en
1861,674774481756377088,427,1008,False,en
1862,674767892831932416,713,1669,False,en
1863,674764817387900928,208,722,False,en
1864,674754018082705410,398,1255,False,en
1865,674752233200820224,417,1344,False,en
1866,674743008475090944,492,1290,False,en
1867,674742531037511680,46,441,False,en
1868,674739953134403584,343,999,False,en
1869,674737130913071104,81,595,False,en
1870,674690135443775488,427,1055,False,en
1871,674670581682434048,590,1491,False,en
1872,674664755118911488,217,837,False,en
1873,674646392044941312,440,1318,False,en
1874,674644256330530816,254,956,False,en
1875,674638615994089473,534,1549,False,en
1876,674632714662858753,520,1380,False,en
1877,674606911342424069,89,858,False,en
1878,674468880899788800,1842,5727,False,en
1879,674447403907457024,321,979,False,en
1880,674436901579923456,355,1024,False,en
1881,674422304705744896,486,1323,False,en
1882,674416750885273600,124,633,False,en
1883,674410619106390016,418,1104,False,en
1884,674394782723014656,514,1380,False,en
1885,674372068062928900,286,788,False,en
1886,674330906434379776,69,529,False,und
1887,674318007229923329,464,1293,False,en
1888,674307341513269249,6257,10444,False,en
1889,674291837063053312,5309,13536,False,en
1890,674271431610523648,667,1431,False,en
1891,674269164442398721,208,840,False,en
1892,674265582246694913,760,1501,False,en
1893,674262580978937856,402,1213,False,en
1894,674255168825880576,489,1341,False,en
1895,674082852460433408,150,707,False,en
1896,674075285688614912,254,921,False,en
1897,674063288070742018,1963,5871,False,en
1898,674053186244734976,1171,3040,False,en
1899,674051556661161984,444,1333,False,en
1900,674045139690631169,581,1298,False,en
1901,674042553264685056,115,657,False,en
1902,674038233588723717,380,1010,False,en
1903,674036086168010753,185,787,False,en
1904,674024893172875264,1113,1632,False,en
1905,674019345211760640,273,1044,False,en
1906,674014384960745472,579,1435,False,en
1907,674008982932058114,319,1110,False,en
1908,673956914389192708,871,1803,False,en
1909,673919437611909120,336,1081,False,en
1910,673906403526995968,1495,2930,False,en
1911,673887867907739649,230,866,False,en
1912,673716320723169284,686,2841,False,en
1913,673715861853720576,1860,3230,False,en
1914,673711475735838725,272,961,False,en
1915,673709992831262724,241,774,False,en
1916,673708611235921920,261,985,False,en
1917,673707060090052608,353,1016,False,en
1918,673705679337693185,368,1159,False,en
1919,673700254269775872,517,1316,False,en
1920,673697980713705472,1749,3627,False,en
1921,673689733134946305,591,1594,False,en
1922,673688752737402881,447,1158,False,en
1923,673686845050527744,391,1313,False,en
1924,673680198160809984,424,1256,False,en
1925,673662677122719744,337,1158,False,en
1926,673656262056419329,210,665,False,en
1927,673636718965334016,329,1023,False,en
1928,673612854080196609,650,1465,False,en
1929,673583129559498752,324,1101,False,en
1930,673580926094458881,248,762,False,en
1931,673576835670777856,505,1268,False,en
1932,673363615379013632,273,950,False,en
1933,673359818736984064,612,1326,False,en
1934,673355879178194945,512,1379,False,en
1935,673352124999274496,484,1531,False,en
1936,673350198937153538,190,700,False,en
1937,673345638550134785,1141,2291,False,en
1938,673343217010679808,245,887,False,en
1939,673342308415348736,512,1170,False,en
1940,673320132811366400,7078,12306,False,en
1941,673317986296586240,225,806,False,en
1942,673295268553605120,2847,6905,False,en
1943,673270968295534593,326,979,False,en
1944,673240798075449344,636,1308,False,en
1945,673213039743795200,755,2037,False,en
1946,673148804208660480,566,1545,False,en
1947,672997845381865473,640,1802,False,en
1948,672995267319328768,263,866,False,en
1949,672988786805112832,264,898,False,en
1950,672984142909456390,492,1147,False,en
1951,672980819271634944,914,1667,False,en
1952,672975131468300288,813,1538,False,en
1953,672970152493887488,321,867,False,en
1954,672968025906282496,488,1221,False,en
1955,672964561327235073,579,1292,False,en
1956,672902681409806336,446,1261,False,en
1957,672898206762672129,379,822,False,en
1958,672884426393653248,760,1410,False,en
1959,672877615439593473,321,939,False,en
1960,672834301050937345,516,1197,False,en
1961,672828477930868736,438,1135,False,en
1962,672640509974827008,286,903,False,en
1963,672622327801233409,435,1182,False,en
1964,672614745925664768,527,1118,False,en
1965,672609152938721280,350,1003,False,en
1966,672604026190569472,357,1002,False,en
1967,672594978741354496,549,1205,False,en
1968,672591762242805761,299,870,False,en
1969,672591271085670400,170,660,False,en
1970,672538107540070400,325,929,False,en
1971,672523490734551040,151,566,False,en
1972,672488522314567680,391,1021,False,en
1973,672482722825261057,540,1028,False,en
1974,672481316919734272,118,661,False,en
1975,672475084225949696,633,1325,False,en
1976,672466075045466113,474,1232,False,en
1977,672272411274932228,3044,5890,False,en
1978,672267570918129665,552,1355,False,en
1979,672264251789176834,301,1033,False,en
1980,672256522047614977,1371,2588,False,en
1981,672254177670729728,675,1309,False,en
1982,672248013293752320,538,1582,False,en
1983,672245253877968896,140,622,False,en
1984,672239279297454080,288,826,False,en
1985,672231046314901505,915,1670,False,en
1986,672222792075620352,185,719,False,en
1987,672205392827572224,1038,2057,False,en
1988,672169685991993344,332,935,False,en
1989,672160042234327040,317,801,False,en
1990,672139350159835138,628,1596,False,en
1991,672125275208069120,1028,2172,False,en
1992,672095186491711488,335,900,False,en
1993,672082170312290304,331,860,False,en
1994,672068090318987265,462,1177,False,en
1995,671896809300709376,3776,7810,False,en
1996,671891728106971137,509,1202,False,en
1997,671882082306625538,1252,3201,False,en
1998,671879137494245376,597,1292,False,en
1999,671874878652489728,500,1144,False,en
2000,671866342182637568,438,1030,False,en
2001,671855973984772097,391,820,False,en
2002,671789708968640512,3111,6495,False,en
2003,671768281401958400,446,1086,False,en
2004,671763349865160704,811,1529,False,en
2005,671744970634719232,693,1244,False,en
2006,671743150407421952,212,690,False,en
2007,671735591348891648,679,1324,False,en
2008,671729906628341761,3918,7745,False,en
2009,671561002136281088,6520,11701,False,en
2010,671550332464455680,189,832,False,en
2011,671547767500775424,524,1235,False,en
2012,671544874165002241,924,1789,False,en
2013,671542985629241344,506,989,False,en
2014,671538301157904385,346,851,False,en
2015,671536543010570240,366,1076,False,en
2016,671533943490011136,519,921,False,en
2017,671528761649688577,231,769,False,en
2018,671520732782923777,473,1263,False,en
2019,671518598289059840,264,861,False,en
2020,671511350426865664,625,1459,False,en
2021,671504605491109889,3231,6399,False,en
2022,671497587707535361,410,846,False,en
2023,671488513339211776,434,913,False,en
2024,671486386088865792,178,527,False,en
2025,671485057807351808,211,699,False,en
2026,671390180817915904,675,1313,False,en
2027,671362598324076544,268,1015,False,en
2028,671357843010908160,141,362,False,en
2029,671355857343524864,109,442,False,en
2030,671347597085433856,381,869,False,en
2031,671186162933985280,187,660,False,en
2032,671182547775299584,298,1008,False,en
2033,671166507850801152,310,796,False,en
2034,671163268581498880,997,1497,False,en
2035,671159727754231808,72,323,False,en
2036,671154572044468225,197,641,False,en
2037,671151324042559489,137,598,False,en
2038,671147085991960577,199,599,False,en
2039,671141549288370177,589,1052,False,en
2040,671138694582165504,360,839,False,en
2041,671134062904504320,170,670,False,en
2042,671122204919246848,2264,3167,False,en
2043,671115716440031232,699,1248,False,en
2044,671109016219725825,393,1041,False,en
2045,670995969505435648,258,997,False,en
2046,670842764863651840,7800,22625,False,en
2047,670840546554966016,171,533,False,en
2048,670838202509447168,615,1012,False,en
2049,670833812859932673,113,389,False,en
2050,670832455012716544,192,664,False,en
2051,670826280409919488,3626,5021,False,en
2052,670823764196741120,167,698,False,en
2053,670822709593571328,87,554,False,en
2054,670815497391357952,1375,2878,False,en
2055,670811965569282048,241,1024,False,en
2056,670807719151067136,443,1070,False,en
2057,670804601705242624,855,1790,False,en
2058,670803562457407488,81,312,False,en
2059,670797304698376195,211,675,False,en
2060,670792680469889025,244,754,False,en
2061,670789397210615808,215,599,False,en
2062,670786190031921152,180,547,False,en
2063,670783437142401025,344,758,False,en
2064,670782429121134593,692,1404,False,en
2065,670780561024270336,260,724,False,en
2066,670778058496974848,65,306,False,en
2067,670764103623966721,385,991,False,en
2068,670755717859713024,95,400,False,en
2069,670733412878163972,463,878,False,en
2070,670727704916926465,323,759,False,en
2071,670717338665226240,433,1088,False,en
2072,670704688707301377,333,709,False,en
2073,670691627984359425,218,535,False,en
2074,670679630144274432,252,680,False,en
2075,670676092097810432,37,223,False,en
2076,670668383499735048,4468,9722,False,en
2077,670474236058800128,662,1380,False,en
2078,670468609693655041,80,327,False,en
2079,670465786746662913,491,887,False,en
2080,670452855871037440,181,501,False,en
2081,670449342516494336,581,1102,False,en
2082,670444955656130560,1786,6195,False,en
2083,670442337873600512,182,589,False,en
2084,670435821946826752,458,967,False,en
2085,670434127938719744,580,1293,False,en
2086,670433248821026816,102,302,False,en
2087,670428280563085312,551,1275,False,en
2088,670427002554466305,146,478,False,en
2089,670421925039075328,574,1186,False,en
2090,670420569653809152,279,560,False,en
2091,670417414769758208,292,516,False,en
2092,670411370698022913,803,1845,False,en
2093,670408998013820928,197,500,False,en
2094,670403879788544000,136,390,False,en
2095,670385711116361728,184,510,False,en
2096,670374371102445568,247,686,False,en
2097,670361874861563904,59,297,False,en
2098,670338931251150849,100,392,False,en
2099,670319130621435904,1102,3560,False,en
2100,670303360680108032,116,399,False,en
2101,670290420111441920,259,639,False,en
2102,670093938074779648,297,942,False,en
2103,670086499208155136,226,635,False,en
2104,670079681849372674,1093,2019,False,en
2105,670073503555706880,701,1420,False,en
2106,670069087419133954,213,568,False,en
2107,670061506722140161,300,686,False,en
2108,670055038660800512,291,607,False,en
2109,670046952931721218,159,588,False,en
2110,670040295598354432,101,683,False,en
2111,670037189829525505,248,537,False,en
2112,670003130994700288,83,301,False,en
2113,669993076832759809,74,297,False,en
2114,669972011175813120,138,406,False,en
2115,669970042633789440,49,278,False,en
2116,669942763794931712,143,458,False,en
2117,669926384437997569,87,348,False,en
2118,669923323644657664,53,212,False,en
2119,669753178989142016,354,731,False,en
2120,669749430875258880,60,232,False,en
2121,669684865554620416,78,460,False,en
2122,669683899023405056,98,346,False,en
2123,669682095984410625,123,319,False,en
2124,669680153564442624,257,608,False,en
2125,669661792646373376,381,733,False,en
2126,669625907762618368,1625,3216,False,en
2127,669603084620980224,327,871,False,en
2128,669597912108789760,137,464,False,en
2129,669583744538451968,834,1359,False,en
2130,669573570759163904,125,397,False,en
2131,669571471778410496,916,1452,False,en
2132,669567591774625800,47,213,False,en
2133,669564461267722241,108,355,False,en
2134,669393256313184256,65,324,False,en
2135,669375718304980992,650,1211,False,en
2136,669371483794317312,155,446,False,en
2137,669367896104181761,137,414,False,en
2138,669363888236994561,207,567,False,en
2139,669359674819481600,109,340,False,en
2140,669354382627049472,1135,2460,False,en
2141,669353438988365824,234,576,False,en
2142,669351434509529089,166,396,False,en
2143,669328503091937280,380,930,False,en
2144,669327207240699904,111,522,False,en
2145,669324657376567296,190,450,False,en
2146,669216679721873412,361,1089,False,en
2147,669214165781868544,142,396,False,en
2148,669203728096960512,418,914,False,en
2149,669037058363662336,278,593,False,en
2150,669015743032369152,332,673,False,en
2151,669006782128353280,217,527,False,en
2152,669000397445533696,5686,19133,False,en
2153,668994913074286592,201,394,False,en
2154,668992363537309700,304,670,False,en
2155,668989615043424256,299,610,False,en
2156,668988183816871936,408,823,False,en
2157,668986018524233728,147,499,False,en
2158,668981893510119424,271,496,False,en
2159,668979806671884288,307,726,False,en
2160,668975677807423489,519,1179,False,en
2161,668967877119254528,20,131,False,tl
2162,668960084974809088,220,640,False,en
2163,668955713004314625,65,249,False,en
2164,668932921458302977,53,231,False,en
2165,668902994700836864,90,289,False,en
2166,668892474547511297,132,365,False,en
2167,668872652652679168,274,488,False,en
2168,668852170888998912,145,417,False,en
2169,668826086256599040,118,389,False,en
2170,668815180734689280,233,509,False,en
2171,668779399630725120,335,652,False,en
2172,668655139528511488,196,485,False,en
2173,668645506898350081,471,801,False,en
2174,668643542311546881,463,805,False,en
2175,668641109086707712,482,972,False,en
2176,668636665813057536,447,945,False,en
2177,668633411083464705,1427,2544,False,en
2178,668631377374486528,287,646,False,en
2179,668627278264475648,100,289,False,en
2180,668625577880875008,114,347,False,en
2181,668623201287675904,670,1283,False,en
2182,668620235289837568,36,187,False,en
2183,668614819948453888,284,563,False,en
2184,668587383441514497,965,1532,False,en
2185,668567822092664832,49,216,False,en
2186,668544745690562560,203,465,False,en
2187,668542336805281792,188,413,False,en
2188,668537837512433665,63,231,False,en
2189,668528771708952576,198,422,False,en
2190,668507509523615744,92,294,False,en
2191,668496999348633600,118,370,False,en
2192,668484198282485761,214,382,False,en
2193,668480044826800133,131,413,False,en
2194,668466899341221888,459,803,False,en
2195,668297328638447616,263,572,False,en
2196,668291999406125056,29,222,False,en
2197,668286279830867968,124,456,False,en
2198,668274247790391296,208,749,False,en
2199,668268907921326080,210,501,False,en
2200,668256321989451776,537,1183,False,en
2201,668248472370458624,418,866,False,en
2202,668237644992782336,2526,5617,False,en
2203,668226093875376128,90,263,False,en
2204,668221241640230912,176,463,False,en
2205,668204964695683073,177,509,False,en
2206,668190681446379520,179,592,False,en
2207,668171859951755264,165,441,False,en
2208,668154635664932864,282,456,False,en
